area_base,area_log,indice_forma,densidad_zona,centroide_x,centroide_y,nivel_consolidacion_urbana
18.254,2.9577188313557747,0.013511365603945159,0.5935013451012243,50.94221281497897,28.56259885622431,0
18.038,2.9464369818291134,-0.008969938079015069,0.5430908771041141,3.2526179491251916,39.69921622074742,1
19.755,3.032787181505002,-0.13770463768958247,0.39989999281752797,75.78461104643691,63.76882468959355,0
52.0,3.970291913552122,0.1447185249048511,0.6303197507458324,90.96268194365923,30.277512827196716,0
5.076,1.8043465847335263,-0.11997979032873259,0.39193173939874115,24.871427258762992,58.27144493446815,0
5.076,1.8043465847335263,-0.04371750862776998,0.2956934943717864,17.968310887024195,40.20272168882407,0
19.755,3.032787181505002,0.05441387949504521,0.4940110304939954,19.579113478929642,66.64630475268358,0
226.0,5.424950017481403,0.23607182732765064,0.5161640083178815,52.14456890435895,93.016520286255,0
9.838,2.3830584771439223,0.07129071253494365,0.5571239627517881,82.60676302525283,23.692399389672346,0
338.0,5.82600010738045,0.35358727313126126,0.4273057153099878,60.34930960433786,16.91618938424202,0
5.076,1.8043465847335263,-0.005509152158739565,0.45173709440146875,80.17280830697918,13.097374299417408,0
13.549,2.677522262733252,0.013057205463271198,0.490418325075298,61.02251494776413,40.34809690269996,0
13.813,2.695505173599915,0.0450316236513679,0.45386428743263013,96.94704332753689,69.08839765508228,0
17.059,2.8936441754702065,-0.0013078675868270807,0.25762302935497516,87.66536026583451,19.497519990028923,0
6.774,2.0507848324300313,-0.03789147758465346,0.37342191838626515,60.75448519014384,71.8331175372004,0
95.308,4.567551389081583,0.11290081062239751,0.5029993229309629,1.787393473341381,61.27958355365104,1
21.118,3.0963917566531682,0.048192548659730425,0.3817928565150488,89.41908746641182,14.53266924205041,0
9.838,2.3830584771439223,-0.028174238345075146,0.47742977877575266,97.56102008599149,40.273948474683074,0
34.042,3.5565473420648956,0.024049001788075314,0.3846850384942219,30.79299415911909,82.00675020556494,0
95.308,4.567551389081583,0.06735285411238082,0.7180760355682827,40.845321307069874,51.40954425512597,1
21.118,3.0963917566531682,-0.12272279620627975,0.3318298980863117,1.823258267636163,56.58505603132467,1
13.549,2.677522262733252,0.06263603994702652,0.49087257199956086,73.28015447662506,84.90980199586761,0
11.723,2.5434113791605633,-0.0003308007158967091,0.4626539517078987,69.18951976926932,17.925561190779003,0
10.501,2.4424339881104444,0.052953543005675084,0.4659586300793114,17.711067940704893,6.835320030995861,0
13.549,2.677522262733252,-0.056834348650231334,0.31189660213572257,13.535408227768553,23.47544217249713,0
18.038,2.9464369818291134,0.014131106998177205,0.7028543818889226,22.995460589108617,3.4672704226066386,1
17.059,2.8936441754702065,0.05354629293534009,0.5903710154423545,17.70104842767468,43.23462264033473,1
21.118,3.0963917566531682,0.034245785079609195,0.5441123058189821,98.77855202148874,52.34013709220082,0
95.308,4.567551389081583,0.11752118693589375,0.19288442213438745,88.5977748236187,32.8179482797612,0
11.69,2.540814281726296,0.025747908767704882,0.44237275014395366,95.18117854232389,58.55637287933019,0
13.813,2.695505173599915,0.039806375804626176,0.6290273957592735,24.240973241508023,60.96974251526159,1
52.0,3.970291913552122,0.13341443106146156,0.25846053218123,31.12174950633936,13.36956543994362,0
11.723,2.5434113791605633,-0.024295441794965608,0.4436749939886644,49.25176938188639,30.67765995221412,0
338.0,5.82600010738045,0.39190166605609106,0.6607213895381839,70.69764874557161,96.69685146183153,0
8.209,2.22018126673923,0.015184659284336082,0.44575578359411816,96.21725484745419,69.64298070361072,0
6.774,2.0507848324300313,0.028022077654119668,0.4823517602596754,81.54614284548342,19.159294573482576,0
52.0,3.970291913552122,-4.923342125410374e-05,0.4660208791425743,82.24223736682784,22.578955215062912,0
95.308,4.567551389081583,0.14058766336884654,0.4293867351312827,54.190094737835814,39.95187845869348,0
52.0,3.970291913552122,0.009449376811842151,0.719966358678287,21.78925542549901,67.66172335525064,1
479.0,6.173786103901937,0.5263594692189738,0.5670055416213716,0.88632851134689,38.920861862343884,1
479.0,6.173786103901937,0.46176115781503413,0.271460328399775,62.659251109321026,2.1846711986201806,0
21.118,3.0963917566531682,0.07925629011190238,0.4551396372154918,33.300191305819794,4.55851579486688,0
13.549,2.677522262733252,0.003450973948270349,0.5998816735559586,12.150137630091805,68.2540478767157,1
18.254,2.9577188313557747,-0.004592586967073764,0.6337760869392219,62.46635688542638,23.22246909013431,0
5.076,1.8043465847335263,0.03490559409429989,0.1468275615955097,7.349674733001265,17.689695082398394,1
226.0,5.424950017481403,0.11910846095143315,0.43472918780569486,77.20124763099903,91.76472779044335,0
21.118,3.0963917566531682,0.030826363666663907,0.7150749257989767,32.33715621155208,6.20414169565543,0
226.0,5.424950017481403,0.2360785559871495,0.6245242058519457,52.739962212267635,53.45592191563087,0
18.254,2.9577188313557747,0.1338305475348226,0.7053641874144276,17.410933533408436,13.07173235897573,1
95.308,4.567551389081583,0.13558705334914561,0.6703430878237214,39.62420189026587,93.43041141674902,1
19.755,3.032787181505002,-0.02259639897559628,0.43949303810469764,7.056874740042984,54.42539661136977,1
18.254,2.9577188313557747,-0.01135299778134094,0.3517995772995589,78.50165438370568,93.27529390603132,0
6.774,2.0507848324300313,0.04942818367029604,0.6450210656375817,86.31034258755935,17.522177210582733,0
13.813,2.695505173599915,-0.010623159554448043,0.35878952464969627,12.748866233198243,13.714848815274316,0
338.0,5.82600010738045,0.46071909719826765,0.6399599908581478,52.016989231075115,43.180709510777724,0
95.308,4.567551389081583,0.027883531682584214,0.6547070787915996,12.886986747344519,75.72829782755008,1
95.308,4.567551389081583,0.07631424769133027,0.5343642247469569,94.47320222914102,25.533637376324414,0
21.118,3.0963917566531682,0.12494383229147414,0.7217181839149226,42.37382536487628,58.800046342962844,0
13.813,2.695505173599915,-0.05565665692214161,0.3208720022882234,73.08674752036443,19.66535849529587,0
21.118,3.0963917566531682,-0.0563047197687498,0.6353136967382402,2.5642065806435688,73.43656764922184,1
13.549,2.677522262733252,-0.00015162203262602918,0.659325117138299,7.705827913433117,43.52622796565539,1
338.0,5.82600010738045,0.28604591939045254,0.45474004190620465,55.25009674078891,34.69589503775858,0
18.038,2.9464369818291134,-0.052805317060947515,0.5282110035487659,86.01223971892045,93.44330387534414,0
13.813,2.695505173599915,-0.010952719291573033,0.3606610276308905,92.55685129067763,45.3989911199699,0
17.059,2.8936441754702065,0.029903511650752293,0.7363813714252954,55.543170560262745,70.87656552291543,0
13.549,2.677522262733252,0.036249768347978564,0.6601996667088458,76.55128989911097,34.5579585870813,0
18.254,2.9577188313557747,0.025529310722721195,0.7401611459246589,76.92231478381336,74.52147426908346,0
9.838,2.3830584771439223,-0.031417748459642486,0.38877526251309125,86.80566901074504,57.835976311654,0
13.813,2.695505173599915,0.05173791016794649,0.4407074677975729,17.33735952947548,5.3347996988897695,0
18.038,2.9464369818291134,0.03558975954174652,0.7306326978551515,63.64302495436367,27.592269438054686,0
17.059,2.8936441754702065,0.06636706516332554,0.6139680855429616,90.11580104909889,79.27581135728128,0
18.038,2.9464369818291134,0.011312114836723997,0.6014535571512363,63.85259476640856,14.92494697414739,0
13.549,2.677522262733252,0.03250520769285188,0.55197905274695,96.33944342135504,63.49066591531628,0
13.813,2.695505173599915,0.04456596967815172,0.7247017655456641,49.83677727394797,79.7732263348214,0
6.774,2.0507848324300313,-0.009891895303343444,0.7332797801221013,25.87799816000169,22.207587069332057,0
95.308,4.567551389081583,0.1376874694523863,0.16762663624689977,64.96466489923685,39.525931543115775,0
11.723,2.5434113791605633,-0.018326377106917383,0.42417653668332334,72.59556788702393,2.519341395922936,0
52.0,3.970291913552122,-0.030735647173880512,0.43929562147050105,67.86699566725648,61.0363007818157,0
5.076,1.8043465847335263,-0.004173521098357573,0.5356744311137503,3.0652502205806065,14.328145870264109,1
26.903,3.3287342099284394,0.08742717401906058,0.6056504314781118,11.752624677710488,55.68784431720959,1
52.0,3.970291913552122,0.04068823170124964,0.6129784924598823,67.71206397350093,93.53944896677987,0
226.0,5.424950017481403,0.10723875629299401,0.2823160551648263,15.124682873493455,90.92021362064871,1
95.308,4.567551389081583,0.030082756212486947,0.4630143418610638,35.071181545171015,45.91240232866809,0
6.774,2.0507848324300313,-0.0217579987994859,0.6310984626510323,56.127719756949624,89.25582274864745,0
10.501,2.4424339881104444,0.04570378352078865,0.34249178152652204,37.5582952639944,9.206698608247542,0
13.549,2.677522262733252,0.0779985551594581,0.6493122785674211,84.19335667918087,46.073360024167386,0
16.067,2.83714677443662,-0.03050698165486471,0.44552366619007755,2.3594964645529126,56.9304984412202,1
338.0,5.82600010738045,0.3577963253961874,0.8458455256050783,38.76488054556471,32.099704564089784,1
5.076,1.8043465847335263,0.010079840431571167,0.566875831284387,82.88833658826094,87.36185287372153,0
17.059,2.8936441754702065,-0.0016180743072779884,0.368627776303056,91.09271844938425,7.569972730978747,0
95.308,4.567551389081583,0.11408584795282764,0.5474101804594926,63.40057030996113,13.545953679469081,0
10.198,2.4157351909267017,-0.004887373814541997,0.3953953658125744,34.1817351697876,92.91447172116874,0
19.755,3.032787181505002,0.05691182337622741,0.38959045197972286,38.610263780077425,26.885351438219352,0
17.059,2.8936441754702065,-0.05071597728286767,0.5081077494269002,98.0032575285477,79.62414505413685,0
948.0,6.855408798609928,0.924797037621111,0.7117035292618438,6.570863942835237,29.14609134937939,1
479.0,6.173786103901937,0.4819818882681489,0.5289292764725286,79.42106625494054,41.716427897570206,0
11.69,2.540814281726296,0.07216377715355761,0.8878962763525844,86.79182945200222,8.603215703294321,0
11.723,2.5434113791605633,0.05279896663085831,0.5189688828591035,93.67299887367345,86.16909037873452,0
226.0,5.424950017481403,0.17467215292696736,0.6172913803177877,25.862083488803876,94.77796979692297,1
21.118,3.0963917566531682,-0.046522646691292774,0.5196678987012721,45.17676787372291,82.59323085500162,0
5.076,1.8043465847335263,-0.024844158363744467,0.7869032201535193,81.48251137465122,84.94464062257356,0
26.903,3.3287342099284394,-0.05144591023060241,0.599380405009792,95.0061967050805,30.779583168074566,0
226.0,5.424950017481403,0.3151674782164417,0.3570439304952725,18.741194409758222,37.20822549628959,1
52.0,3.970291913552122,0.12651000401554902,0.4932433822983614,42.18281785388314,26.240837648930192,0
338.0,5.82600010738045,0.2985101669746547,0.5783781149663585,41.6504431903879,59.61426495498969,1
338.0,5.82600010738045,0.2775933836447288,0.530822964134003,78.18238633449356,30.946954908860093,0
95.308,4.567551389081583,0.15158275400075738,0.5982850442770641,6.78370591051719,30.643282270337156,1
13.549,2.677522262733252,0.05828043197294615,0.41998213313361493,27.1949726128631,29.13610728377445,0
17.059,2.8936441754702065,0.03323792028863298,0.6337794533241123,27.340707193070624,37.25332737595508,0
479.0,6.173786103901937,0.4373791376298894,0.7277633045978269,27.576756825135696,87.7749404862625,1
226.0,5.424950017481403,0.223750112384212,0.5463570252536052,87.1204482263052,21.60314403930722,0
479.0,6.173786103901937,0.4386640441834043,0.5813635954298153,82.84692994491171,33.581636464153455,0
95.308,4.567551389081583,0.09146737497029983,0.7867409100594982,68.32587636595959,97.83547870568566,0
6.774,2.0507848324300313,-0.021862776590534608,0.4035224986959454,77.22447692966574,35.85784615248732,0
338.0,5.82600010738045,0.36306830398252116,0.49553502674953975,0.992382112783563,31.283419752422002,1
13.813,2.695505173599915,0.03293084191796794,0.3829784177918342,94.72833396118153,77.7049285651756,0
8.209,2.22018126673923,-0.07558322080020238,0.6417967656853798,96.98788267076391,53.25040664159818,0
13.813,2.695505173599915,0.011073648725932422,0.5583228365395569,16.36559428657045,84.73879305713737,1
6.774,2.0507848324300313,-0.017610233976254025,0.599339447323943,8.84925020519195,91.95310246560497,1
52.0,3.970291913552122,0.07210038698783133,0.4298391974212127,29.504070765415623,12.611532237541056,0
479.0,6.173786103901937,0.6043436653069223,0.45137347084390383,11.613896020052561,37.72017824576387,1
95.308,4.567551389081583,0.06978076267461095,0.4240047749318121,79.07231648389636,35.08191093350156,0
13.813,2.695505173599915,-0.03188428268168511,0.4741437563819507,45.221794088980715,92.71237818644494,0
5.076,1.8043465847335263,-0.08310372698886669,0.34760068532479566,86.70314961224486,0.11120941961874076,0
52.0,3.970291913552122,0.11489110402492236,0.4496332073389367,37.117242343762754,98.46544775908396,0
26.903,3.3287342099284394,-0.009589474698665484,0.5244194927149869,37.06421470668909,8.355433751068976,0
16.067,2.83714677443662,0.030542289374904705,0.21332610121092688,52.96597239456199,7.527871665167362,0
13.813,2.695505173599915,-0.06321336530112429,0.5540339055616144,86.55071258939803,69.71358058918092,0
95.308,4.567551389081583,0.04147451552000301,0.8309703469827008,47.42142166574638,25.967083895041398,1
338.0,5.82600010738045,0.3841005754088681,0.4422811964593894,33.73455467690927,31.690413772062477,1
26.903,3.3287342099284394,0.025479019944401465,0.6783839691883677,1.083765148029836,35.68859751711102,1
18.254,2.9577188313557747,0.03244772237425526,0.3728789164152403,36.753442229153144,35.543933736406174,0
13.265,2.6578089846654636,0.03139495840593121,0.34117997776282705,22.793516254194166,41.65658284822922,0
13.549,2.677522262733252,0.07051596982436967,0.499756742455493,36.22354416522884,18.987532909591998,0
13.813,2.695505173599915,0.0045233564496662375,0.7455623611989113,46.20058036441327,66.72123371941811,0
18.254,2.9577188313557747,-0.04678968797636328,0.3592299341388373,84.08715794259226,93.17404033165082,0
95.308,4.567551389081583,0.025286395804025946,0.47191590177396797,55.08573706091393,84.42123252861431,0
52.0,3.970291913552122,0.09950615927299195,0.47720733147920213,90.24533072858418,37.698616728684165,0
13.813,2.695505173599915,0.05644684815241187,0.8181490348767664,41.462412372702374,24.966895274023017,0
479.0,6.173786103901937,0.5265981724955094,0.3159478884067196,96.64173858664074,66.47392049108463,0
13.549,2.677522262733252,0.03955502648582941,0.42190540901565515,35.538456868573945,96.14166196420496,0
52.0,3.970291913552122,0.07168282550067527,0.457723272590435,43.459596085871176,72.76311376996887,0
13.549,2.677522262733252,-0.05777194790116691,0.4838932072384932,36.79407513020845,13.925407078470398,0
95.308,4.567551389081583,0.10456857142741671,0.7577545993645813,99.11686261369765,67.58229251040736,0
479.0,6.173786103901937,0.47383381107477546,0.7245320410776284,62.06604798245841,90.99301581597186,0
21.118,3.0963917566531682,0.13118100648672745,0.22765265361817738,56.22968158779098,51.85616886657339,0
10.198,2.4157351909267017,-0.014880657060251636,0.476037725301262,65.14203883518643,83.45717902556277,0
226.0,5.424950017481403,0.24541677709789597,0.5610635575098247,80.36035354415351,91.08262646863152,0
18.254,2.9577188313557747,0.02360867187792527,0.4586156417839739,50.61418628402441,55.347177620984986,0
338.0,5.82600010738045,0.38303831879196526,0.5858707117669604,90.61110021324971,73.31603781367996,0
17.059,2.8936441754702065,0.05933153539035374,0.41045096173686013,98.72761293149445,7.410542257486707,0
21.118,3.0963917566531682,0.06082298753233269,0.4535735171109156,55.022654215626176,2.2066148682290843,0
95.308,4.567551389081583,0.06612743838638642,0.5514737831296125,33.98749637680661,57.76317543444226,1
52.0,3.970291913552122,0.09055324005434812,0.4939090652482205,48.20410581120825,33.63233942703335,0
17.059,2.8936441754702065,-0.03291245149178232,0.5799174813983936,82.2537242923169,38.782608991693124,0
13.813,2.695505173599915,-0.04195361508329634,0.7243187367864435,56.98896848713165,86.46589218581401,0
13.549,2.677522262733252,-0.05000241621272235,0.6886419668864976,24.95461998495061,55.55495698856199,1
9.838,2.3830584771439223,0.0792257486165874,0.31324231647440076,55.38022407123763,28.060081323791596,0
18.254,2.9577188313557747,-0.009324214510321022,0.7644469478806099,1.1031264428647214,89.06584554618424,1
18.254,2.9577188313557747,0.0184065637027623,0.5589152544576687,76.0289823122135,91.3041466889856,0
18.038,2.9464369818291134,0.08626475720807911,0.6510956536209893,0.9770847419183659,76.53633638580408,1
95.308,4.567551389081583,0.005791817358642828,0.7292497345229368,80.65611478614497,82.65510741914642,0
21.118,3.0963917566531682,-0.01837439071895493,0.2776404819506347,66.75498992914704,35.31028889383895,0
8.209,2.22018126673923,0.05609081288469797,0.335358352658641,58.336876509715964,54.090500383808084,0
6.774,2.0507848324300313,0.03214519169784382,0.33282015274879073,66.2522284353982,32.16699896595486,0
52.0,3.970291913552122,0.05560075994296883,0.5388395642338535,61.07800710757682,1.2003027272682543,0
34.042,3.5565473420648956,0.008612131388552186,0.6532944165017213,61.78472402012139,70.17382738772572,0
479.0,6.173786103901937,0.5717081629829568,0.5727101971953386,47.68434683178171,46.77206159711509,1
21.118,3.0963917566531682,-0.027669144856691554,0.7192575524385677,69.51445540475937,66.65219766930349,0
81.0,4.406719247264253,0.03161995118957918,0.2982608319402241,83.41445970006758,50.895904042204755,0
52.0,3.970291913552122,0.023333913071473082,0.40586899958838907,27.538117425541852,67.6398368910006,0
13.813,2.695505173599915,-0.07809560275394063,0.49381278065311957,34.56959935039195,5.697872699736828,0
6.774,2.0507848324300313,-0.059518377696740704,0.4614421386780403,35.67533266935893,91.84264321454087,0
13.549,2.677522262733252,-0.003840244052226084,0.6345195998049853,59.03476904587729,16.827858850771282,0
338.0,5.82600010738045,0.41736120077353833,0.48000819271562667,10.536492225085647,19.225791846809194,1
479.0,6.173786103901937,0.5031659078425517,0.680536708180019,27.875987241455302,43.28399210571723,1
13.549,2.677522262733252,0.14617122143808903,0.4640666211594351,84.19985528900615,66.231373873072,0
13.813,2.695505173599915,0.11796662346622903,0.4433920223806685,66.35373720167107,67.27646144124667,0
18.254,2.9577188313557747,0.06702512144951235,0.2427230043944869,48.13441516353236,81.01610899597024,0
18.254,2.9577188313557747,0.008885754738969867,0.33861592569136106,14.224936868719617,41.90994729170853,0
95.308,4.567551389081583,0.07624906926037359,0.05852876517924005,81.58331249906178,40.32106331838228,0
52.0,3.970291913552122,0.09840217583214796,0.8012709516472549,91.66352358412072,4.0333852138451975,0
338.0,5.82600010738045,0.3412745757504458,0.3201193512356535,29.33086107805647,60.96819082757774,1
10.198,2.4157351909267017,-0.0028744523581084903,0.42185471731533564,29.44657595419177,3.010387221131894,0
13.549,2.677522262733252,0.010854809191758248,0.798814161124618,44.861063095454256,52.054383730485846,0
13.813,2.695505173599915,-0.03937031567729203,0.6813845970835907,39.90027038701302,22.982672579761843,0
52.0,3.970291913552122,0.06100880529048774,0.40613404344023357,7.093221613377343,55.817118389044076,1
10.198,2.4157351909267017,-0.006613276283537254,0.5508463840502392,20.64212717606032,18.573307200518563,1
6.774,2.0507848324300313,0.054431522226356915,0.621992060909689,4.645041271999773,47.690010646797,1
18.254,2.9577188313557747,0.026406312536762965,0.4770109169901042,73.73570773877996,81.18661240103798,0
479.0,6.173786103901937,0.5285538511783402,0.527744388101313,34.72770390305075,70.109758736427,1
13.549,2.677522262733252,-0.007337625130287483,0.5096611283647913,59.82252940637388,6.760474947238315,0
338.0,5.82600010738045,0.3716880212706814,0.30326840509444986,0.43632696503090873,27.34745153749798,1
13.813,2.695505173599915,-0.08917668048638058,0.20418664600342729,87.67656367617495,8.27368356181899,0
95.308,4.567551389081583,0.09054890284834714,0.7711446208506029,86.72942009598023,68.80455570741289,0
11.723,2.5434113791605633,0.012055267700585872,0.5995469520549263,52.965057835600646,56.20727944025711,0
11.723,2.5434113791605633,0.051945968680625725,0.3635479341031287,67.75643618422824,93.29248625696721,0
6.774,2.0507848324300313,-0.0064891960259408285,0.4112907905242929,90.9320402078782,63.43636888716871,0
6.774,2.0507848324300313,0.02142820438188628,0.7975450478654029,63.75574713552131,51.669838522626776,0
95.308,4.567551389081583,0.062220586906253095,0.43849558826916335,91.54882975880419,10.326500887504842,0
13.813,2.695505173599915,-0.04439085317397844,0.45100286552170826,11.203890216805235,16.7357032236781,0
19.755,3.032787181505002,0.04971557528629819,0.4161806271672564,27.083225126207424,58.29260568042631,0
479.0,6.173786103901937,0.5258635821540288,0.2923222970862505,84.69688542070605,5.0175350319974,0
34.042,3.5565473420648956,-0.05403929334558709,0.3331508795494129,65.12329770414921,67.5662902207073,0
19.755,3.032787181505002,0.05695799385359594,0.8186834344743521,95.48652806631941,43.402097270875885,0
479.0,6.173786103901937,0.5562748239210348,0.4674759424666785,96.40288471655137,38.60509356518358,0
52.0,3.970291913552122,-0.007880780070642884,0.23908621336515828,48.76670686212644,80.51743973603767,0
